,title,addr1,mapx,mapy,firstimage,overview
10,남선공원,대전광역시 서구 남선로 66,127.3967005,36.34530253,http://tong.visitkorea.or.kr/cms/resource/98/2758598_image2_1.jpg,"남선공원은 대전시 서구 탄방동에 있다. 공원의 규모는 약 15만㎡다. 산림 숲을 비롯해 각종 운동 시설, 산책로, 등산로, 명학소기념탑, 남선정 등이 갖춰져 있다. 공원은 대전시 지하철 탄방역과 용문역에서 가깝다. 주변에는 대전엑스포시민광장, 한밭수목원, 엑스포과학공원이 위치해 있다.*사진 출처: 대전시 공식 블로그"
11,내원사(대전),대전광역시 서구 배재로197번길 200,127.3600266,36.32266002,http://tong.visitkorea.or.kr/cms/resource/11/1585611_image2_1.jpg,"* 도심 속의 작은 절집, 내원사 *부처님의 법력이 멀리 인간세까지 미쳐 중생을 구제할 수 있도록, 도심 속에서도 세상사의 번뇌와 속세의 때를 맑게 정화해주는 사찰이 있다. 대전에도 시내에서 그다지 멀지 않은 야트막한 도솔산이 있다. 도솔산은 인간의 눈높이로 볼 때 산은 높지 않지만 산의 높이와 부처님의 법력이 일치하는 것은 아닌 것이다. 낮은 산이지만 산으로서의 아름다움을 닮은 도솔산에 정신을 맑게 해주는 부처님의 집이 있다. 내원사라는 이름의 사찰은 여러 곳에 마련되어 있는데, 도솔산의 내원사 또한 산사를 처음으로 찾아가는 우리들의 기대를 저버리지 않고 반갑게 맞아주는 곳이다. 빼어난 높은 산에서 상상할 수 없는 포근하고 안정된 느낌이 대전 도솔산의 정기이고, 그 산세를 거스르지 않고 팍팍한 도시 생활에 지친 도시민의 시름을 가만가만 위로하고 풀어줄 수 있을 것 같다.알맞게 자리잡은 대웅전과 대적광전이 주위 풍광과 조화를 이루고 있으며, 등산길에 오고가는 이들이 쉼터로 들러서 잠시 쉬면서 사찰의 여러 곳과 정겨운 마음의 대화를 나눠도 좋을 곳이다.도심 속의 작은 절집 내원사. 그러나 절집이 작다고 내원사가 작은 곳은 결코 아니다. 법신불인 비로자나불이 계셔서 부처님의 대자대비 광명의 불빛이 사방으로 퍼져나가고 있으며, 서방 극락세계를 주재하는 아미타불의 설법이 목탁소리를 따라 불경으로 절집을 감싸고 있고, 사바 세계의 위대한 영웅인 석가모니불상이 이곳을 찾은 이들의 마음을 위로하고 있기 때문이다. 부처님은 멀리 있는 것이 아니라, 바로 한발 내디뎌 산으로 오르다 만나는 작은 절집에서 만날 수 있고, 그로 인해 마음으로 들어오게 되는 것이다. 그것을 확인하며 이곳을 돌아보길 권한다.* 내원사의 역사 *내원사의 창건 시기에 관련된 문헌상의 기록은 없다. 다만 절에서는 조선시대에 도솔암으로 존재했다가 소실된 이력이 있다고 한다. 1928년 연덕화 보살이 절을 지었고, 1965년 법전스님이 중건하였다. 1997년에 조성한 대웅전을 비롯하여 대적광전과 요사채로 구성된 단촐한 규모이다. 절 입구에는 1996년에 조성한 범종 형태의 부도 1기가 있다."
12,노고산,대전광역시 동구 직동 산31-1,127.4891623,36.42415071,http://tong.visitkorea.or.kr/cms/resource/70/2800070_image2_1.jpg,"대전 동구에 자리한 노고산은 대청호를 한눈에 내려다볼 수 있는 포인트로 잘 알려져 있다. 노고산 정상으로 오르는 가장 빠른 방법은 찬샘정에서 출발하는 것이다. 이곳 등산로에서 출발하면 30~40분이면 정상에 도착할 수 있다. 이정표는 따로 없으나 갈림길이 없어 손쉽게 오를 수 있다. 비교적 완만한 코스이지만 수풀이 우거져 있어 한여름에도 긴소매, 긴바지를 입는 걸 추천한다. 정상에 오르면 소원의 종과 함께 드넓은 대청호가 반겨준다. 이른 아침에 오르면 대청호에서 피어오르는 신비로운 물안개를 감상할 수 있다. 정상에서 조금 더 걸으면 노고산성이 자리한다. 본래는 둘레 약 300m 정도의 성벽이었으나 지금은 대부분 허물어져 그 흔적만 남아 있다."
13,노산춘,대전광역시 유성구 문지로 95,127.3888388,36.39158598,http://tong.visitkorea.or.kr/cms/resource/99/2994399_image2_1.jpg,"각 지역마다 집안 대대로 내려오는 가양주 향토술이 있다.대전광역시 유성구에서 신창노씨 문중의 문중주 노산춘이 있다.노산춘은 조선시대 명주로 불리웠다. 한양의 약산춘, 호남의 호산춘, 충정의 노산춘이 바로 우리 지역의 자랑임에도 불구하고 널리 알려지지 않았다.하여 노산춘에 얽힌 노세신 장군의 묘소가 있는 한전전력연구소 내 13만평의 부지에서 전통주와 발효체험을 통하여 노산춘을 알리기 시작하였다.알리기 위한 수단으로는 한국관광공사와 문화체육관광부가 선발하는 관광두레를 통해서였다.관광공사의 홈페이지 대한민국 구석구석에 대전 이색체험이 등재되어 많은 관심을 받게 되었고, 노산춘을 알리기 위해 대한민국 술 대회와 발효대전에서 수 많은 수상경력으로 인정을 받았다.노산춘주 전승자인 이미리는 노산춘을 알리기 위해 각종 행사와 공모전에 도전하고 내 지역의 향토 농산물을 활용한 몸에 이로운 발효로 내 지역을 알리는 로컬 호스트로 역할과 대전지역 관광 플랫폼으로 사업을 운영하고 있다.그럼에도 불구하고 수익발생의 구조와 홍보의 미비로 난국에 부딪힌 현실이다.노산춘을 기반으로 하는 발효음료 노산춘 모주와 설탕없이 밀 엿기름과 찹쌀로 만든 노산춘주가 들어간 전통약과 노산춘 탁주로 반죽하는 보리술빵 등을 개발하여 전자 상거래를 통한 판매예정이다.발효체험의 연령층과 구매층을 공략한 기념품이 되는 노세신 장군 빵을 만들고 싶다.대전의 명품이 되기 위하여 노력할 것이다."
14,단재 신채호선생생가지,대전광역시 중구 단재로229번길 47,127.4108161,36.23261566,http://tong.visitkorea.or.kr/cms/resource/16/1585816_image2_1.jpg,"단재 신채호(丹齋 申采浩, 1880～1936) 선생이 태어나 8세까지 어린 시절을 보냈던 곳이다. 선생은 이곳 도리미 마을에서 신광식의 둘째 아들로 태어나 어릴 때 아버지가 돌아가시자 충북 청원으로 이사를 하였다. 19세 때 성균관(成均館)에 입학하여 26세에 성균관 박사가 되었고, 을사조약 후 일제(日帝)의 식민통치에 맞서 언론을 통한 민중계몽운동과 민족의식고취를 위한 언론활동을 전개하였다. 한편 항일비밀단체인 신민회(新民會) 사건에 연루되어 1910년에 블라디보스톡으로 망명, 독립활동을 전개하였다. 선생은 1928년 일본 경찰에 체포되어 여순(旅順) 감옥에 수감되었다가 57세 되던 해인 1936년 2월 21일 옥사(獄死)하였다."
15,대덕구 반려동물놀이터,대전광역시 대덕구 덕암로 51 신탄진화물휴개소,127.4186824,36.42564928,http://tong.visitkorea.or.kr/cms/resource/53/2951053_image2_1.jpeg,"대덕구 반려동물 놀이터는 대전시와 대덕구가 운영하는 신탄진 고속도로 휴게소 내에 위치한 반려동물 놀이터이다. 동물등록(내장형, 외장형)이 완료된 반려견만 출입할 수 있으며, 놀이터는 대형견, 중·소형견별로 구획되어있다. 다만, 맹견 5종은 입장할 수 없다."
16,대동하늘공원,대전광역시 동구 동대전로110번길 182,127.4515987,36.33176894,http://tong.visitkorea.or.kr/cms/resource/90/2631090_image2_1.jpg,동구 8경에 선정된 대동하늘공원은 2009년 12월 무지개 프로젝트사업의 일환으로 조성되었다. 대표적 상징물인 풍차가 설치되어 있다. 해발고도 약 127m에 위치하여 풍차 앞에서 정면을 바라보면 대전을 한눈에 담을 수 있는 시원한 풍광 및 훌륭한 야경을 감상할 수 있다. 공원에 벤치와 정자가 설치돼 있어 도심의 혼잡에서 벗어나 한가로이 휴식을 취할 수 있다. 하늘공원으로 이어지는 길에 형성된 벽화마을과 테마 카페촌은 최근 대전의 핫한 명소로 떠오르고 있다.
17,대전 계족산성,대전광역시 대덕구 장동,127.4539607,36.39445904,http://tong.visitkorea.or.kr/cms/resource/30/1585930_image2_1.jpg,"대전시 장동 계족산(해발420m) 정상에서 능선을 따라 축조된 테뫼식 석축산성이다. 이 산성은 백제가 쌓은 것으로 알려져 왔으나, 1998∼99년 발굴을 통해 신라에서 쌓은 것으로 밝혀졌다.산성의 높이는 약 7∼10m 가량 되며, 동·서·남쪽에 문터를 만들었다. 성 안에서 삼국시대에 만든 큰 우물터가 발견되었고, 성내 건물터에서는 고려시대 기와편과 조선시대 자기편이 발견되어 조선시대까지 사용되었음을 알 수 있다. 성쌓기 방법은 보은에 있는 신라 삼년산성(사적 제235호)과 같은 방식으로 쌓았다는 것이 발굴을 통해 밝혀졌고, 출토된 토기 중 가장 오래된 것이 6세기 중·후반의 신라토기임이 밝혀졌다. 이후에 나온 토기 형태도 백제계는 소수이며 다수의 신라계 토기가 보여, 한때 백제가 점령하긴 했지만 신라에 의해 만들어진 산성으로 조사되었다. 계족산성은 새로운 발굴 성과에 의해 신라가 쌓은 것으로 나타났으나 아직도 논란이 있으며, 6세기 중·후반 신라나 백제에 의해 만들어진 산성으로, 당시 대전지방이 가진 전략적 중요성을 보여준다."
18,대전 신흥사,대전광역시 유성구 동서대로735번길 24-9,127.345347,36.33415289,http://tong.visitkorea.or.kr/cms/resource/35/2767235_image2_1.jpg,"신흥사는 대전시 유성구 원신흥동에 자리 잡고 있다. 이곳은 대한 불교 정토정 사찰이다. 정토정은 아미타불 및 그가 출현할 정토의 존재를 믿고, 죽은 후 그 정토에 태어나기를 바라는 대승불교의 일파이다. 사찰에서는 아미타불 부처님과 협시불인 관음보살님과 대세지보살님을 주불로 봉안하였으며, 104위 신중님이 봉안되어 있다."
19,대전 회덕 동춘당,대전광역시 대덕구 동춘당로 80,127.4413181,36.36535103,http://tong.visitkorea.or.kr/cms/resource/05/2364205_image2_1.jpg,"조선 효종 때 대사헌, 이조판서, 병조판서를 지낸 동춘당(同春堂) 송준길(1606∼1672) 선생의 별당으로 보물로 지정된 문화재이다. 늘 봄과 같다는 뜻의 동춘당은 그의 호를 따서 지은 것으로 이곳에 걸린 현판은 송준길 선생이 돌아가신 지 6년째 되는 해인 숙종 4년(1678)에 우암 송시열이 쓴 것이다. 이 공원에는 연못 3개소와 민속 그네, 팔각정과 화장실, 간이체육시설, 벤치, 음수대 등으로 꾸며져 있다. 그리고 매년 이곳에서는 갖가지 문화행사가 열린다. 4월에 열리던 동춘당 문화제는 2011년부터 10월에 구민 축제를 겸해서 열리고 있다. 동춘당 문화제는 동춘당 유학학술세미나, 숭모 제례, 휘호 대회, 한시백일장, 투호 놀이, 그네뛰기 등 우리 고장 유학자인 동춘당 송준길 선생의 학풍과 인격을 기리고, 주민화합과 일체감을 조성하기 위한 것이다."
20,대전교통문화연수원,대전광역시 유성구 대덕대로 480,127.3863644,36.37720703,http://tong.visitkorea.or.kr/cms/resource/10/1201210_image2_1.jpg,"대전교통문화연수원은 대전광역시 유성구 대덕대로 엑스포과학공원내 한빛탑 뒤편에 위치해 있다. 2010년부터 교통문화센터라는 명칭으로 주로 어린이 교통안전체험교육을 중심으로 운영하여 오다가 2016년 2월 기존의 기능은 물론 대전광역시의 여객, 화물 운수종사자들을 대상으로 교통안전교육을 실시하는 운전자 전문교육기관으로 새롭게 탈바꿈 하였다.지하1층, 지상3층, 야외, 연면적 11,511㎡ 규모로?중부권 최대 규모로 건립된?대전교통문화연수원은?1층?교통박물관 & 3D 영상교육관,?2층?교통안전?시뮬레이션?체험관,?3층?교통안전?문화학습관으로?조성되어있다. 또한,야외 체험장에는 꼬마열차체험, 안전벨트 체험버스 등을 다양한 체험거리를 갖추고 있어 어린이와 청소년, 일반인들이 실제 체험을 통해 선진교통문화를 확산시키고, 교통안전문화를 익힐 수 있도록 운영되고 있다.* 규 모 : 지하1층 지상3층, 연면적 11,511㎡* 부지면적 : 33,058㎡"
21,대전오월드,대전광역시 중구 사정공원로 70,127.4001295,36.287312,http://tong.visitkorea.or.kr/cms/resource/57/2370157_image2_1.jpg,"대전오월드는 ‘주랜드+플라워랜드+조이랜드+버드랜드+나이트유니버스’의 복합적인 공간으로 구성된 온 가족이 함께 즐길 수 있는 중부권 이남 최대 규모의 테마공원이다. 주랜드에서는 오월드에서만 볼 수 있는 한국 늑대 사파리가 있으며, 버스 안에서 야생 동물을 생동감 있게 관람할 수 있는 아프리카 사파리와 그 외 다양한 동물들을 만나볼 수 있다. 자이언트드롭, 후룸라이드, 슈퍼바이킹 등 스릴 넘치는 놀이기구를 조이랜드에서 체험할 수 있으며, 꽃과 물과 빛이 어우러진 향기로운 꽃의 세계인 플라워랜드, 희귀새와 열대 정원이 어우러진 환상의 버드체험까지 즐길 수 있다. 또한, 다양한 디지털 미디어 장치와 흥미로운 스토리텔링을 더한 신비로운 나이트 유니버스에서 홀로그램쇼와 음악분수 워터쇼 등 환상적인 밤의 시간을 경험할 수 있다."
22,대전트래블라운지,대전광역시 동구 중앙로 187-1,127.4300007,36.33051037,http://tong.visitkorea.or.kr/cms/resource/19/2722919_image2_1.JPG,"대전트래블라운지는 대전을 방문하는 관광객에게 관광정보와 쉼터를 제공하고 있는  복함문화공간이다. 대전트래블라운지는 옛날 교북체험. 개화기의상 체험, DIY체험, 문화콘서트 등 다양한 체험이 준비되어 있으며, 무인카페, 기념품판매, 와이파이, 관광정보검색 키오스크 등의 편의시설이 구비되어있다."
23,대청댐 물문화관,대전광역시 대덕구 대청로 618-136,127.4815116,36.47437538,http://tong.visitkorea.or.kr/cms/resource/91/1092291_image2_1.jpg,"물이 모인 곳에 문화가 있다대청댐 물문화관은 수자원의 개발, 이용, 관리에 대한 이해와 과학적 체험을 통해 수자원에 대한 관심과 흥미를 유발시티는 체험학습 문화공간이다. 대청댐의 역할과 물의 소중함을 알리고, 대청호와 금강에 사는 생물 서식 환경도 살펴볼 수 있다. 대청댐을 지을 때 마을이 없어졌는데, 그곳에 살았던 사람들의 삶과 문화도 잊지 않고 기록하였다. 비정기적으로 음악회 같은 문화 행사를 진행한다."
24,대청호,대전광역시 동구 / 충청북도 문의면,127.5101666,36.40111483,http://tong.visitkorea.or.kr/cms/resource/85/2605585_image2_1.jpg,"대전광역시와 충청북도 청주시·옥천군·보은군에  걸쳐 있는 인공호수. 1975년에 착공하여 1980년에 공사가 완료되었다. 대전, 청주지역의  식수는 물론, 생활용수 및 공업용수를 공급하는 생명의 젖줄이다.  저수면적 72.8㎢, 호수길이80km, 저수량 15억t으로,  한국에서 3번째 규모의 호수이다. 호수 위로 해발고도 200∼300m의 야산과 수목이  펼쳐져 드라이브 코스로 잘 알려져 있다. 철새와 텃새가 많이 날아들어 여름에는 상류에서 백로를 쉽게 볼 수 있다.전망대에 오르면 주변 경관이 한눈에 내려다보이며,  1998년에 개관한 물홍보관은 입체 영상관과 수족관 등을 갖추고 있다. 주위에 잔디광장이  있다.  주변에 금강유원지·장계관광지·문의문화재단지  등이 있어 연계 관광이 가능하다. 찾아가려면 경부고속도로를 타고 가다가 신탄진  인터체인지로 나와 신탄진 4거리에서 대청댐 방면으로 가면 된다. 호수를 한 바퀴  돌아보려면 승용차로 3시간 정도 걸린다."
25,대청호 마산동 쉼터,대전광역시 동구 마산동,127.4787616,36.38127765,http://tong.visitkorea.or.kr/cms/resource/72/2911872_image2_1.jpg,"대청호 마산동 쉼터는 대전광역시 동구 마산동에 있다. 쉼터로 향하는 왕복 2차선 도로는 드라이브 코스로 제격이며 특히 단풍철에는 멋진 풍경이 펼쳐진다. 쉼터에는 데크로 이루어진 산책로가 있다. 대청호 오백 리길 4구간으로 1.5km가량 걸어가면 명상 정원에 닿을 수 있다. 굳이 걷지 않더라도 대청호의 풍경을 감상할 수 있다. 대전IC에서 가깝고, 주변에 대청호자연생태관과 우암사적공원이 있다."
26,대청호 벚꽃길,대전광역시 동구 신상동,127.5017047,36.3532035,http://tong.visitkorea.or.kr/cms/resource/08/2638508_image2_1.jpg,"대전 동구는 세상에서 가장 긴 벚꽃길(26.6km)로 유명세를 타고 있는 ‘회인선 벚꽃길’을 구의 지역적 특성을 반영한 ‘오동선 대청호 벚꽃길’로 명칭을 변경했다. 대청호 양옆으로 길게 펼쳐진 벚꽃길. 아름다운 벚꽃, 금강의 수려한 경관을 함께 느낄 수 있다. 특히 충북 보은군 회인면에서 시작해 대전시 산성동까지 이어지는 벚꽃길은 무려 26.6km로 국내 최장 길이를 자랑한다."
27,대청호자연수변공원,대전광역시 동구 대청호수로545번길 1,127.4745205,36.37287021,http://tong.visitkorea.or.kr/cms/resource/14/2758614_image2_1.jpg,"대청호자연수변공원은 대전시 동구 추동에 자리 잡고 있다. 이곳은 많은 관광객이 찾아오는 도심 속 수변공원이자 대전시 동구를 대표하는 관광지다. 인근 지역에는 드라마 슬픈연가 촬영지, 대청호 오백리길, 전국에서 가장 긴 회인선 벚꽃길이 위치하였다.*사진 출처: 대전시 동구청 홈페이지"
28,대흥동 문화예술의거리,대전광역시 중구 대흥동,127.4254345,36.32589693,http://tong.visitkorea.or.kr/cms/resource/75/1802575_image2_1.jpg,"* 문화예술의 거리로 다시 태어나다, 대흥동 원도심 *대전 중구 대흥동 일대는 대전의 원도심이다. 세련된 도시 이미지가 느껴지는 건물과 카페가 있는가 하면, 1970~80년대를 떠올리게 하는 손때 묻은 풍경이 공존한다. 대흥동을 멋스럽게 꾸미는 것은 낡고 허름해 보이는 건물과 외벽에 그려진 빈티지한 그림이다. 벽을 뚫고 나오는 자동차, 산호다방 건물의 옷걸이에 걸린 티셔츠, 산호여인숙 골목의 티셔츠, 골목길 전기계량기에 그려진 그림이 아날로그적 풍경을 연출한다. 이밖에 오래된 골목과 화방, 소극장, 갤러리도 눈에 띈다."
29,도산서원,대전광역시 서구 남선로 8,127.3961839,36.34407488,http://tong.visitkorea.or.kr/cms/resource/27/1092627_image2_1.jpg,"만회 권득기와 그의 아들 탄옹 권시를 추모하기 위해 세운 서원이다. 권득기는 41세 때 문과에 급제하여 예조좌랑을 지냈으며, 정세가 어지러워지자 벼슬을 버리고 도학을 공부하였다고 한다. 권시도 학문이 뛰어나 대군사부·한성부좌윤 등에 임명되었으나, 벼슬을 버리고 고향인 이곳에서 학문에 힘썼다. 이 서원은 조선 숙종 19년(1693)에 유림들이 뜻을 모아 세운 것으로, 숙종 37년(1711)에 나라에서 내린 현판을 받아 사액서원이 되었다. 사당 3칸·묘문 3칸·강당 4칸·서재 3칸·남재 4칸·전사청 3칸 등 모두 23칸 규모를 가진 서원이었다고 하는데, 흥선대원군의 서원 철폐령으로 철거되었다. 그 뒤 1921년 단을 만들고 제사를 지냈으며, 1968년·1973년 두 차례에 걸쳐 안동 권씨 문중에서 복원하였다. ‘도산’이라는 이름도 이곳에 머무르면서 도학을 연마하였기 때문에 붙인 것이다."
30,동화울수변공원,대전광역시 유성구 테크노중앙로 88,127.3941152,36.42444343,http://tong.visitkorea.or.kr/cms/resource/59/2795759_image2_1.jpg,"동화울수변공원은 유성구의 관평천 하류에 위치한 반원 형태의 도심공원이다. 아파트 단지 및 빌딩 등 도심 한복판에 위치해 있지만 도로 접근성이 좋고 야외공연장, 화장실, 쉼터, 어린이놀이터, 보드장, 인공연못, 운동시설 등이 다양하게 설치되어 있어 주민들의 편안한 휴식공간이 되어준다. 여름에는 시원한 분수광장이 물놀이장이 되어 더위를 식히고 수목 주변으로 벤치들이 많아 쉬어가기에 좋다. 공원 주변으로 약 9km 길이의 관평동 둘레길 트레킹 코스가 마련되어 있어 조깅이나 산책을 할 수 있다."
