,title,addr1,mapx,mapy,firstimage,overview
10,광주 충장로 케이팝 스타의 거리,광주광역시 동구 충장로2가 16 충장로우체국,126.9172521,35.14765811,http://tong.visitkorea.or.kr/cms/resource/31/2945631_image2_1.jpg,"제이홉 홉월드
K-팝 스타 중 광주 출신의 스타들을 기념하기 위해 조성된 거리다. 거리 내에는 가수들의 앨범 재켓을 그린 벽화와 곡 제목으로 꾸민 벤치, 핸드프린팅, 조형물 등이 있다. BTS의 곡을 테마로 컬러풀하게 꾸며진 벤치에 제이홉이 직접 들러 인증샷을 올린 후 팬들의 성지가 되었다. 이곳을 들른 소감과 감사의 메시지도 함께 남겨두어 '아미'라면 놓칠 수 없는 필수 코스 중 하나다."
11,광주 충효동 왕버들 군,광주광역시 북구 충효샘길 7,127.0009521,35.184872,http://tong.visitkorea.or.kr/cms/resource/20/2369720_image2_1.jpg,"광주호 동쪽 호안(湖岸)과 충효동 마을 사이의 도로변에 위치한 왕버들나무는 버들과의 딸린 갈잎 큰키나무이다. 암수 나무가 딴 그루를 이루며, 4월에 꽃이 피고 열매는 5월에 익는다. 우리 나라 경기도 이남지역과 일부 중부 이남 지역, 중국 중부 지역에 분포하며 풍치림(風致林)과 정자목(亭子木)으로 널리 사랑을 받고 있다. 물가나 들에서 자라며, 목재는 가구와 땔감 등으로 쓰인다.충효동의 왕버들 3그루는 모두 광주시 나무로 지정되어있는데 원래는 일송·일매·오류(一松·一梅·五柳)라 하여 마을의 상징 조경수였다고 한다. 그러나 매화와 왕버들 1그루는 말라 죽었으며, 또 1그루의 왕버들과 소나무는 마을 앞 도로를 확포장하면서 잘라 버려 지금은 왕버들 3그루만 남아 있다.마을에서는 다시 왕버들 2그루를 식목하였으며, 소나무와 매화도 계속 식목할 계획을 가지고 있다. 충효동의 역사는 분명치 않으나 옛부터 성이 있어 성안 또는 석저촌(石低村)이라 불려왔다. 이 일대는 임진왜란 이전에 이미 양산보(梁山甫)의 소쇄원(瀟灑苑)을 비롯하여 김윤제(金允悌)의 환벽당(環璧堂), 김성원(金成遠)의 식영정(息影亭)과 누하당(樓霞堂) 등의 원림(苑林) 정각(亭閣)이 많이 있어, 주변 조경에 많은 영향을 주었던 곳이다.* 나무의 크기1) 높이 9m, 둘레 6.25m, 수관(樹冠)너비 11.5 ×18.9m2) 높이 10m, 둘레 5,95m, 수관너비 14.0 ×14.0m3) 높이 12m, 둘레 6.30m, 수관너비 16.6 ×27.0m"
12,광주 충효동 요지,광주광역시 북구 풍암제길 14,126.9983333,35.16747114,http://tong.visitkorea.or.kr/cms/resource/82/741682_image2_1.jpg,"무등산 북쪽 충효동에 자리잡은 가마터로, 고려 후기에서 조선 전기까지 상감청자·분청사기·백자를 굽던 곳이다. 가마의 구조는 사람이 드나드는 출입시설·도자기를 집어넣는 번조실·굴뚝실로 이루어져 있으며, 둥근 무덤 형태가 연결된 모양으로 되어 있다. 『세종실록지리지』의 기록과 출토유물의 연도를 통해 1430년을 전후해 만들어지기 시작된 것으로 보고있다. 그 후 약 70∼80년간 자기제작이 지속되다가 16세기 초에 중단되었던 것으로 짐작된다. 초기에는 분청사기만 만들다가 백자가 생산되기 시작하면서 같이 제작했으나, 분청사기의 무늬가 조잡해지면서 생산량이 줄어들었다. 반면 백자를 본격적으로 제작하기 시작하면서 질이 좋아지고 생산량도 늘어 분청사기가마에서 백자가마로 성격이 바뀌었다. 백자는 크기가 작은 것이 주를 이루는데 비해 분청사기는 크고 작은 것 모두 있고, 종류도 접시·종지·잔·병·항아리·벼루·제기 등으로 매우 다양하다. 분청사기에 주로 사용된 무늬는 국화·나비·물고기·게·구름무늬 등이며 여러 무늬를 조합하여 그리기도 했다.고려 말에서 조선 초까지 운영되었던 곳으로, 청자부터 분청사기를 거쳐 백자로 넘어가는 과정을 알 수 있게 해주는 중요한 유적이다.

(출처: 광주광역시 북구문화관광홈페이지)"
13,광주 평촌마을,광주광역시 북구 평촌길 15,127.0105543,35.17562876,http://tong.visitkorea.or.kr/cms/resource/32/2489832_image2_1.jpg,"평촌마을은 무등산 북쪽 자락에 자리하고 있는 동림, 담안, 우성, 닭뫼 4개의 자연마을로 형성된 아담하고 한적한 농촌마을이다. 마을 들녘에는 평무뜰이 있어 친환경 우렁이쌀을 재배하고 있으며, 마을 중심으로 흐르는 풍암천에는 도심에서는 이미 자취가 사라진 반딧불이와 무등산의 깃대종인 수달(천연기념물)이 서식하고 있어 우수한 자연생태를 지니고 있는 지역이다. 조선시대에는 이곳 평촌마을이 분청사기를 만들었던 곳으로, 남도의 예술적 혼을 지니고 있는 지역이기도 하다. 현재 마을에 있는 평촌 도예공방이 그 전통을 이어가고 있다. 마을 길목에는 무돌길 쉼터와 반디민박이 있어 마을을 지나는 이들과 무등산을 찾는 탐방객들에게 편안한 휴식처가 되고 있다."
14,광주공원,광주광역시 남구 중앙로107번길 15,126.9079363,35.14689693,http://tong.visitkorea.or.kr/cms/resource/57/566657_image2_1.jpg,"광주공원은 광주시의 제1호 공원으로 시민들이 즐겨찾는 휴식공간이다. 옛날에는 성거사가 있었으며 일제강점기 때는 일본인들의 신사가 있던 곳인데 현재는 현충각과 광주시립 박물관, 시민관 등이 자리하고 있다. 주요 시설로는 복원된 사직단과 광주방송총국(KBS), 경찰충혼탑, 연파정, 전통국궁 수련장인 관덕정, 시가지를 조망할 수 있는 팔각정 등이 있다. 현충탑을 중심으로 한 공터는 노인들의 휴식처로 애용된다. 광주공원은 장수의 상징인 거북이 형상을 하고 있다. 각종 수목과 화초를 이용한 조경이 잘 되어 있으며, 매년 4월 중순이면 벚꽃이 만발한다.* 광주공원의 역사와 유래 *광주공원은 원래 나라의 안전과 풍년을 기원하며 땅의 신과 곡식의 신에게 제사를 올렸던 사직단이 있던 곳인데, 1894년 제사가 폐지되고 1960년대 말에 사직동물원이 들어서면서 사직단은 헐리고 말았다. 그 뒤 사직단의 본래의 모습을 되찾아야 한다는 여론이 조성되자 1991년 동물원을 우치공원으로 옮기고 사직단을 복원하여 1994년 4월 100년 만에 사직제가 부활했다."
15,광주동오층석탑,광주광역시 동구 지산로 58,126.9330951,35.14890268,http://tong.visitkorea.or.kr/cms/resource/96/1587596_image2_1.jpg,"광주 시내에는 동쪽과 서쪽에 2기(基)의 5층석탑이 있는데, 이 두 탑이 같은 절에 있었던 것은 아니다. 그 중 이 동탑은 절터가 과수원이 되어 탑도 그 안에 있었으나 지금은 민가가 들어서 있다. 2층 기단(基壇) 위에 세운 5층탑으로 하층 기단의 면석(面石)에는 우주(隅柱:모서리 기둥)와 탱주(撑柱:면석 사이에서 탑들을 지탱하는 기둥) 2주가 있고, 여러 장의 판석(板石)으로 덮은 갑석(甲石) 윗면에 약간의 경사가 있다. 탑신부(塔身部)는 탑신과 옥개석이 각각 일매석으로 이루어져 있고, 전체적으로 나비에 비하여 탑신이 높은 편이다. 각층의 탑신면에는 우주형이 새겨졌을 뿐 다른 조각은 없다. 옥개석 추녀 사이는 좁아 두꺼워 보이며, 얇은 추녀는 전각(轉角)까지 직선으로 되었고, 상면에서 반전(反轉)을 보인다. 상륜부(相輪部)에는 노반(露盤)과 복발(覆鉢)이 남아 있으나 파손이 심하며 그 중심에 찰주(擦柱)의 일부가 꼭대기에 드러나 있다. 1955년에 해체, 수리하였으며, 당시 옥개석 상면에서 사리장치(舍利藏置)가 발견되었으나 장엄구(莊嚴具)는 전하지 않고, 그곳에 있었다는 동합(銅盒)이 현재 국립중앙박물관에 보관되어 있다. 그 후 61년에 다시 수리하여 일부를 보충하였다."
16,광주무역회관,광주광역시 광산구 무진대로 282,126.8114278,35.16073263,http://tong.visitkorea.or.kr/cms/resource/97/1587397_image2_1.jpg,"1995년 10월에 개관된 것으로 1백 50석 규모로 4개국의 동시통역실 5개와 영상 음향시설을 갖춘 회관이다. 국제회의, 각종 학술제, 세미나 등 주변에 은행들이 들어와 있고 바로 앞 도보로 10여분 거리에 대형마트인 이마트가 있어 쇼핑하기에 좋다. 자동차로 15분 거리에 광주공항과 송정리역이 있다. 또한, 20여분 거리에 광주버스터미널이 있다."
17,광주천 벚꽃길,광주광역시 북구 임동 613,126.8868043,35.16601664,http://tong.visitkorea.or.kr/cms/resource/99/2793199_image2_1.jpg,"광주천은 무등산에서 발원하여 동구 용연동과 학동을 거쳐 시가지를 가로지르는 하천이다. 과거에는 배롱나무가 많은 개울이라 하여 자미탄이라 불렸는데, 최근에는 광주에서 가장 먼저 꽃이 피는 벚꽃길로 유명해졌다. 광주천 양쪽으로 즐비한 벚나무들은 이른 봄부터 꽃망울을 터트리며 봄의 전령사 노릇을 한다. 특히 광천 제1교부터 광암교를 지나 서창 영산강 자전거 쉼터까지 이어지는 약 3km의 천변은 널찍한 둔치에 유채꽃을 가득 심었다. 덕분에 봄이면 노란색 유채와 흐드러지게 핀 연분홍 벚꽃, 그리고 싱그러운 연둣빛 새싹들이 어우러져 황홀한 풍경을 선사한다. 걷기 좋은 산책길은 물론 드라이브 코스로도 손색이 없다."
18,광주패밀리랜드,광주광역시 북구 우치로 677,126.8936079,35.22273257,http://tong.visitkorea.or.kr/cms/resource/75/2765475_image2_1.jpg,"광주패밀리랜드는 광주광역시 북구 생용동에 있는 도시 근린공원으로서 36만 평의 부지 위에 놀이시설 30종, 사계절 썰매장과 아이스링크, 수영장을 갖춘 호남 최대의 종합위락공원으로 1991년 7월 6일 개원하였다. 호남 최대길이를 자랑하는 사계절 썰매장은 봄, 여름, 가을엔 물썰매장으로, 겨울엔 눈썰매장으로 더욱더 편하게 이용할 수 있도록 에스컬레이터를 설치하였다.  * 패밀리랜드 100배 즐기기 *패밀리랜드에는 다양한 놀이시설이 조성되어 있으며 코스에 따라 연인 코스, 가족코스, 어린이 코스 등으로 나누어 이용할 수 있다. 우선 연인 코스는 청룡열차, 카오스, 바이킹, 박치기왕, 타가 디스코, 나는 그네 등으로 연인들이 함께 즐기면 좋을 놀이 기구들이다. 가족코스는 패밀리 열차, 사막의 폭풍 등 가족 단위로 아이와 부모가 함께 즐기면 좋은 놀이 기구이다. 이외에 어린이 범퍼카, 꼬마 비행기, 회전목마 등 어린이 전용 놀이기구도 구비되어 있다."
19,광주폴리,광주광역시 북구 비엔날레로 111,126.8902592,35.18262037,http://tong.visitkorea.or.kr/cms/resource/57/2368457_image2_1.jpg,"광주폴리는 2011 광주디자인비엔날레 개막을 앞두고 광주 구도심 곳곳에 11점의 소형 건축물을 조성한 특별 프로젝트이다. 폴리(Folly)의 건축학적 의미는 '본래의 기능을 잃고 장식적 역할을 하는 건축물'을 뜻한다. 하지만 광주폴리는 공공 공간 속에서 장식적인 역할 뿐 아니라, 기능적인 역할까지 아우르며 도시재생에 기여하고 있다. 광주폴리 건축물은 ‘역사의 복원’을 주제로 세계적인 건축가 피터 아이젠만을 비롯, MIT건축대학장 나데르 테라니, 국내 중견 건축가 조성룡 등 국내외 건축가 10여 명이 참가해 화제를 모았다. 우선 동구 금남공원 앞 인도에는 알레한드로 자에라 폴로(스페인)가 한옥의 아름다움과 금남로의 활기찬 모습을 담은 작품 '유동성 조절'을, 남동 구 시청 사거리에는 도미니크 페로(영국)가 한국의 고전 건축물의 기둥과 누각, 처마 등을 살린 작품 '열린 공간'을 각각 설치했다. 광주폴리 현상공모에서 당선된 김세진·정세훈의 ‘열린 장벽’도 인상적이다. 마치 성벽의 돌처럼 길고 짧은 직육면체 LED등이 하늘을 향해 박혀 있는 독특한 모양새가 관람객들의 발길을 사로잡는다."
20,광주향교,광주광역시 남구 중앙로107번길 5,126.9092917,35.14598039,http://tong.visitkorea.or.kr/cms/resource/33/1587433_image2_1.jpg,"1398년(태조 7)에 현유(賢儒)의 위패를 봉안, 배향(配享)하고 지방의 중등교육과 지방민의 교화를 위해 서석산(瑞石山) 장원봉(壯元峰) 아래에 창건되었다. 전설에 의하면 호환(虎患)이 있어서 동문 안으로 옮겨 세웠다가, 1488년(성종 19)에 수해(水害)로 현감 권수평(權守平)이 현재의 위치로 이건하였다고 한다. 당시의 건물은 정유재란 때에 소실되었고 지금의 건물은 그 뒤에 중건한 것이다. 1974년에 대성전을 보수하고 단청하였으며, 1976년에 동·서재와 1978년에 명륜당을 보수하고 1981년에 담장 등을 보수하였다. 조선시대에는 국가로부터 전답과 노비·전적 등을 지급받아 교관이 교생을 가르쳤으나, 현재는 교육적 기능은 없어지고 봄·가을에 석전(釋奠：공자에게 지내는 제사)을 봉행(奉行)하고 초하루·보름에 분향을 하고 있으며, 전교(典校) 1명과 장의(掌議) 수명이 운영을 담당하고 있다. 소장 전적은 189종 306책으로 주로 경서와 문집류이며, 필사본인 ≪관안 官案≫·≪광주유림안 光州儒林案≫ 등은 이 지방의 향토사연구에 좋은 자료이다."
21,광주호,광주광역시 북구 충효동,126.9927528,35.18515238,http://tong.visitkorea.or.kr/cms/resource/75/566675_image2_1.jpg,"* 수려한 경관과 다양한 즐길 거리가 있는 호수, 광주호 *광주에서 동쪽으로 16km 지점에 있는 광주호는 담양호(潭陽湖) ·나주호(羅州湖) ·장성호(長城湖) 등과 함께 영산강(榮山江) 유역 개발사업의 일환으로 영산강의 지류 고서천을 댐으로 막아 1976년 9월 준공된 호수이다.4개 호수 중 가장 규모가 작지만, 댐의 길이는 505m, 높이 25m로 결코 작지 않은 크기를 가지고 있다. 담양군 고서면 분향리의 용대산과 그 건너편을 막아 만든 것인데 1974년에 공사를 시작해 1976년에 완공했다.* 광주호의 볼거리와 즐길거리 *광주호는 무등산 아래에 위치하여 주변의 수려한 자연경관과 조화를 이룬 호반 휴양지로서, 어족이 풍부해 낚시터로도 각광을 받아 많은 휴양인파가 찾는다. 광주호 상류 충효동 일대에는 송강 정철의 가사문학 유적지인 식영정을 비롯해 환벽당, 소쇄원, 취가정, 독수정 등의 정자가 자리잡고 있어 조선시대 정원문화의 진수를 보여 주고 있다."
22,광주호 호수생태원,광주광역시 북구 충효샘길 7,127.0010882,35.18408042,http://tong.visitkorea.or.kr/cms/resource/33/2662633_image2_1.bmp,"* 도심 속 자연 학습의 장, 광주호수생태원 *광주호(光州湖)의 호숫가 인근에 184,948m²의  부지에 자연관찰원, 자연학습장, 잔디휴식광장, 수변 습지 등 테마별 단지로 조성된  생태공원이다. 광주시내에서 약 30분 정도 거리에 있어, 시민들이 찾기가 좋아 2006년  3월에 개장한 후 아이들의 자연생태학습장이자 시민들의 휴식공간으로 이용된다.* 광주호수생태원에서 만날 수 있는 자연 *전체적으로 조용하고 시원한 느낌을 받는 공원으로,  추운 날씨가 아니라면 꽃이나 동·식물들의 생태자료를 직접 볼 수 있다. 진달래, 개나리, 자산홍, 장미, 철쭉, 수국 등 형형색색의 야생화 17만 본이 심어진 테마별  꽃단지와 부엽식물원, 수변부 관찰 테크, 암석원, 그리고 때죽나무, 모과나무, 벽도동,  단풍나무 등 3,000여 그루의 나무 등이 볼만하다. 늪지에서 각종 새가 실제로 부화하고  성장하는 과정을 볼 수 있다. 메타세콰어이 양편 가로수 사이로 목재계단을 조성하였다."
