,title,addr1,mapx,mapy,firstimage,overview
10,뽀로로파크 세종점,세종특별자치시  갈매로 351 에비뉴힐,127.2621807,36.4951441,http://tong.visitkorea.or.kr/cms/resource/82/2905482_image2_1.jpg,"뽀로로파크 세종점은 세종특별자치시 어진동에 있다. 놀이를 하면서 교육 효과를 창출하는 에듀테인먼트 공간이며, 친근한 뽀로로 캐릭터로 어린이들을 서로 연결하고 함께 즐기는 놀이문화의 장이다. 입구로 들어서면 뽀로로 오션월드를 시작으로 뽀로로 기차 정거장, 삐삐뽀뽀 우주선, 뚜뚜 드라이빙, 패티 게임존 등 여러 가지 즐길 거리가 펼쳐진다. 서세종 IC에서 가깝고 주변에 국립세종수목원과 세종호수공원이 있다."
11,"세종리 은행나무 (구, 양화리 은행나무)",세종특별자치시 연기면,127.2918861,36.50420747,http://tong.visitkorea.or.kr/cms/resource/20/1601620_image2_1.jpg,"세종리 마을 앞에는 은행나무 두 그루가 있는데, 이것은 고려말에 이곳으로 낙향한 전서(典書) 林蘭秀가 심은 것으로 압각(鴨脚)이라 부른다. 그는 이성계가 왕이 되자 벼슬도 마다하고 낙향하여 암수 두 그루의 은행나무를 심고 낚시로 소일하며 지냈다. 어느 해인가 일본 사람에게 이 은행나무를 팔았는데 일본 사람들이 나무를 베려고 하자, 나무가 '웅' 소리를 내고 울어 베지 못했다고 한다."
12,세종어린이천문대(세종미리내천문대),세종특별자치시 전의면 의당전의로 4,127.1675362,36.60288284,http://tong.visitkorea.or.kr/cms/resource/36/2771936_image2_1.jpg,세종 어린이천문대는 세종시 전의면 다방리에 자리 잡고 있다. 인류가 탐사선을 보냈고 직접 우주로 나가 탐험하는 우주를 통해 꿈을 키우는 곳이다. 또한 우주를 통해 과학을 배우는 곳이며 인류가 상상의 나래를 펼친 우주를 통해 생각하는 힘을 기르는 곳이다. 세종시 전역에서 20~25분 거리에 자리하며 은하수와 어두운 밤하늘 천체를 볼 수 있는 좋은 관측 환경을 갖추었다. 자라나는 아이들에게 별과 우주에 대한 관심과 호기심을 채워줄 수 있다.
13,세종호수공원 일원,세종특별자치시 연기면 호수공원길 155,127.2750156,36.49676636,http://tong.visitkorea.or.kr/cms/resource/95/2704995_image2_1.jpg,"세종호수공원 일원은 전국 최대 규모의 호수공원(69만여㎡), 140여만㎡ 규모의 중앙공원(1단계:‘20.11.4. 개장, 2단계:‘21년 착공), 65만여㎡ 규모의 국립세종수목원(‘20.10.17. 개장)이 연접한 약 275만㎡에 달하는 도심녹지공간(Sejong Central Park)으로, 다양한 식물과 테마형 정원 등을 관람할 수 있는 휴양 및 여가 관광명소다. 세종중앙공원과 세종시청을 잇는 금강보행교(L=1.65km, B=12~30m / '20.7월 준공)가 건설 중이며, 도심 속에서 자연을 느끼고 체험하는 등 일상 속에서 지친 심신을 힐링할 수 있는 세종시 대표 관광지다. 가족, 커플이 함께 즐길 수 있는 호수 주변 무동력 자전거도 체험해볼 수 있다."
14,쌍류포도정원협동조합,세종특별자치시 연서면 쌍류송암길 76-36,127.2161818,36.60338086,http://tong.visitkorea.or.kr/cms/resource/06/2739606_image2_1.jpg,"쌍류포도정원 협동조합은 세종특별자치시의 마을기업으로 연서면 쌍류리의 '포도나무정원 농촌체험장'과 과수농가들이 주축이 되어 조합을 결성하였다. 출자한 조합원은 다섯 농가 11명이지만 조합원이 아닌 일반 농가도 체험활동 지원에 참여하고 있다. 포도를 중심으로 이 지역에서 재배되는 다양한 농작물을 활용하여 계절별 프로그램을 진행한다. 관광객들은 가정에서 쉽게 하기 힘든 다양한 농촌 체험을 할 수 있고 가족 단위의 팜 파티나 발표회, 연주회 같은 각종 행사를 즐길 수 있다. 마을 주민들은 단순한 농산물 판매에서 벗어나 일자리 창출 및 새로운 부가가치 수익을 올리고 있다. 

* 상품명 : 머루포도 따기 체험(9~10월) (15,000원)
머루포도의 특징과 효능에 대해 알아보고 잘 익은 포도를 직접 수확해본다.

* 상품명 : 나만의 포도뱅쇼(연중) (20,000원)
포도와인 또는 포도주스(포도즙)에 과일과 향신료 등을 넣어 끓인 감기예방에 좋은 음료를 만들어 본다.

* 상품명 : 바비큐 체험 (25,000원)
가족 및 단체 모임시 즐거운 가든 파티~! 바비큐 체험을 할 수 있다."
15,아람달 체험마을,세종특별자치시 전동면 운주산로 606,127.2449387,36.66593808,http://tong.visitkorea.or.kr/cms/resource/86/2435786_image2_1.png,"세종시 아람달 체험마을은 활력 넘치고 살맛나는 농촌으로 발돋움하기 위해 여섯 개 마을이 의기 투합한 농촌마을 종합개발사업으로 시작되었다.아람달은 정겨운 농촌 분위기 속에서 현대적인 펜션형 숙박, 세미나실, 풋살 경기장 등 이용자를 배려한 다양한 편의 시설을 완비하고 있다. 또한 자라나는 청소년에게는 도시에서 할 수 없는 색다른 체험을, 어른들에게는 그 시절 농촌 문화의 아련한 추억을 떠올릴 수 있도록 각종 민속체험, 농촌체험, 로컬푸드 등을 제공한다."
16,연기향교,세종특별자치시 연기면 교촌3길 13,127.2811665,36.54339168,http://tong.visitkorea.or.kr/cms/resource/01/2735901_image2_1.jpg,"1416년(태종 16)에 현유(賢儒)의 위패를 봉안, 배향하고 지방민의 교육과 교화를 위하여 창건되었다. 1865년(고종 2)에 명륜당을 중수하고, 1887년에 현재의 위치로 이건하였다. 1901년에 전사청(典祀廳), 1936년에 명륜당, 1949년에 대성전을 각각 중수하였다. 현존하는 건물로는 6칸의 대성전, 명륜당, 전사청 등이 있다. 대성전에는 5성(五聖), 송조4현(宋朝四賢), 우리나라 18현(十八賢)의 위패를 봉안하고 있다. 조선시대에는 국가로부터 토지와 전적·노비 등을 지급받아 교관 1명이 정원 30명의 교생을 가르쳤으나, 갑오개혁 이후 신학제 실시에 따라 교육적 기능은 없어지고 봄·가을에 석전(釋奠)을 봉행하며, 초하루·보름에 분향하고 있다. 이 향교는 세종특별자치시 기념물로 지정되어 있으며, 소장전적은 판본 22종 36책, 사본 34종 60책 등이 있다. 이 중 『향교둔전도조기(鄕校屯田賭租記)』·『구폐절목(?弊節目)』·『향약강조(鄕約綱條)』·『향약좌목(鄕約座目)』·『청금좌목(靑衿座目)』·『원생안(院生案)』 등은 이 지방의 향토사연구에 귀중한 자료이다. 현재 향교의 운영은 전교(典校) 1명과 장의(掌議) 수명이 담당하고 있다."
17,영평사,세종특별자치시 장군면 영평사길 124,127.2276982,36.47334043,http://tong.visitkorea.or.kr/cms/resource/75/1900675_image2_1.jpg,"대한불교조계종 제6교구 마곡사 말사로서 6동의 문화재급 전통건물과 3동의 토굴을 갖춘 대한민국 전통사찰의 수행도량이다. 산은 작지만 풍수적으로는 금강을 거슬러 올라가는 역룡(逆龍)이라 하여 기운이 세찬 명당이라 불린다. 장군산!(將軍山) 국토의 7할이 산인 우리나라, 산봉우리 이름이 장군봉인 산은 많다. 하지만 과문한 탓이겠지만 산의 이름이 장군인 산은 아직 듣지 못했다.어느 등산가는 큰 나무숲도 없고 두 시간이면 다녀오는 정상을 다녀와서 하시는 말씀 “태백산에서도 느끼지 못한 거대한 기운, 어떤 두려움 같은 경외심을 느꼈어요, 굉장히 큰 산입니다, 이 명산에 안겨있는 영평사 앞으로 대한민국 국찰(國刹)이 되겠습니다.” 어찌되었든 들어오면 편안하다고들 말하는 영평사는 아직도 반딧불과 가재 다슬기가 사는 청정한 물과 공기를 간직한 조용하고 아늑하며 청정한 수행도량이다. 봄에는 매발톱꽃, 할미꽃이요 여름에는 백련이며 가을에는 구절초 꽃 등 온갖 들꽃들이 앞 다투어 반기는 꽃 대궐이기도 하다.* 영평사의 유래 *스승이 머물고 있는 도량으로 영원하고 궁극적인 행복을 선사하는 곳이며, 또한 도량에서 추구해야 할 일이 바로 중생의 행복과 세계의 평화라고 믿기 때문에, 이 도량에 상주하는 대중은 물론 한 번 다녀가거나 절 이름을 생각만 해도 최고의 행복을 얻으라는 원력으로 영평사(永平寺)라고 한다."
18,운주산성,세종특별자치시 전동면 청송리 산90,127.2420634,36.68298329,http://tong.visitkorea.or.kr/cms/resource/37/2724237_image2_1.jpg,"일명 고산산성으로 백제시대의 유물이다. 전동면 미곡리, 청송리와 전의면 동교리, 신정리 경계 지점에 운주산(459.7m)이 솟아있다. 운주산성은 바로 이 운주산을 이용한 산성이다. 산성 서쪽 아래편으로는 경부고속 철길이 놓인다. 운주산성은 성의 둘레 3,210m, 폭 2m, 높이 2~8m의 웅장한 백제산성으로, 분지형의 산세와 수려한 풍치가 일품이다.성벽은 자연 지형을 최대한 이용하면서 축성되었는데, 북벽과 동벽은 운주산 정상에서 서쪽과 남쪽으로 뻗어내린 능선을 따라 이어졌으며 남벽은 산봉우리를 에워싸면서 축조되었고, 서벽은 서쪽으로 뻗어내린 능선을 가로지르면서 축성되었다. 따라서 북쪽은 해발고도가 높고 서남쪽이 낮은 지형으로 이루어져 있다.서문, 남문, 북문에서 문지(門址)가 확인되는데 붕괴되어 자세한 형상을 알 수 없다.

성 안에는 성문과 건물터, 우물터 등이 남아 있는데, 정상부에는 기우제(祈雨祭)를 지낸 제단으로 보이는 원형 대지가 있다. 또 성 안에서는 백제 토기편과 기와편이 출토되었고, 고려시대와 조선시대의 자기편과 기와편도 발견되었다. 이 산성은 내성과 외성으로 이루어져 있어서 고대 산성 연구에 중요한 자료가 된다.운주산성은 서기 660년 백제가 멸망하고 풍왕과 복신, 도침장군을 선두로 일어났던 백제부흥 운동군의 최후의 구국항쟁지로 알려져 있다. 운주산 등산로 입구에 사찰(고산사)이 있으며 백제가 멸망한 매년 음력 9월 8일을 기해 토요일 백제 멸망기의 의자왕과 부흥기의 풍왕 그리고 백제부흥운동을 하다, 죽은 혼령을 위로하기 위해 고산제를 지내고 있다."
19,원수산습지생태원,세종특별자치시 연기면 세종리 734-4,127.2737152,36.51593081,http://tong.visitkorea.or.kr/cms/resource/49/2758449_image2_1.jpg,"원수산습지생태원은 세종시 연기면 세종리에 있다. 생태원 내에는 보존습지, 수생식물습지, 건생습지, 조류관찰공간, 생태학습장, 단풍나무숲, 산책로 등이 갖춰져 있다. 생태원은 서세종IC 와 가까운 거리에 있다. 주변에는 전월산국민여가캠핑장, 세종중앙공원이 있다."
20,전의향교,세종특별자치시 전의면 북촌1길 5-18,127.2007894,36.68051062,http://tong.visitkorea.or.kr/cms/resource/83/1599783_image2_1.jpg,"1416년(태종 16)에 현유(賢儒)의 위패를 봉안, 배향하고 지방민의 교육과 교화를 위하여 창건되었다. 그뒤 임진왜란중에 소실되었다가 1684년(숙종 10) 현재의 위치에 중건하였고, 1867년·1891년·1938년·1958년·1970년·1972년에 각각 중수하였다. 현존하는 건물로는 대성전·동무(東?)·서무(西?)·명륜당·동재(東齋)·서재(西齋)·전사청(典祀廳)·내신문(內神門)·외신문(外神門)·제기고(祭器庫) 등이 있다. 대성전에는 5성(五聖), 송조4현(宋朝四賢), 우리나라 18현(十八賢)의 위패를 봉안하고 있다. 조선시대에는 국가로부터 토지와 전적·노비 등을 지급받아 교관 1명이 정원 30명의 교생을 가르쳤으나 갑오개혁 이후 신학제 실시에 따라 교육적 기능은 없어지고 봄·가을에 석전을 봉행하며 초하루·보름에 분향을 하고 있다. 소장 전적은 판본 4종 8책, 사본 3종 3책 등 총 7종 11책이 있으며, 이 중『선안(仙案)』·『재임록(齋任錄)』·『훈사(訓辭)』등은 이 고장의 향토사연구에 좋은 자료가 된다. 전의향교는 세종특별자치시 기념물로 지정되어 있으며, 현재 전교(典校) 1명과 장의(掌議) 수명이 운영을 맡고 있다."
21,조천연꽃공원,세종특별자치시 조치원읍 번암리 226,127.3007053,36.58531221,http://tong.visitkorea.or.kr/cms/resource/25/2661525_image2_1.jpg,"조천변 벚꽃길은 세종시 북부권의 젖줄인 조천을 따라 이어진다. 조천변 벚꽃길은 부용리 벚꽃길, 고복저수지 벚꽃길과 함께 세종시 3대 벚꽃길로 꼽히는 봄철의 명소지만 봄 이외의 계절에도 저마다의 매력을 갖고 있다. 특히, 여름철에는 벚나무가 제공하는 그늘과 조천을 따라 불어오는 시원한 바람, 조천연꽃공원의 연꽃이 어우러져 한 낮 산책도 부담스럽지 않다. 세종시 북부권의 젖줄답게 이 곳에는 조천과 얽힌 많은 이야기들이 지금까지 전해지고 있다. 전의면 다방리에서 발원해 미호천과 금강으로 유입되는 조천은 갈대와 억새풀이 무성하여 새들이 많이 모이는 곳이라는 뜻에서 ‘새내’, 한자로 ‘조천’이라고 부른데서 그 이름이 유래됐다고 전해진다. 또한 통일신라 초기인 673년 백제 유민인 혜명법사가 창건했다는 비암사와 고려시대 사기를 제작하던 ‘사기소’가 있고, 금이성, 운주산성 등 역사유적과 조천에 보를 쌓아 물길을 잡은 허만석 현감의 이야기 등도 흥미롭다. 이렇게 다양한 조천의 이야기들을 함께 걷는 사람과 나누며 걷는 것도 특별한 경험이 될 것이다."
22,합호서원,세종특별자치시 연동면 원합강1길 262-6,127.3272852,36.52303372,http://tong.visitkorea.or.kr/cms/resource/73/1599773_image2_1.jpg,"1984년 5월 17일 충청남도문화재자료로 지정되었다. 2012년 해제되었다가 같은 해 12월 31일 문화재자료로 지정되었다. 1716년(숙종 42) 안경신·안경인·안경정 등이 고려 때의 학자 안향(安珦:1243∼1306)의 영정을 봉안하고 매년 3월 3일과 9월 9일 향사를 지내다가 고종 때 서원철폐령에 따라 훼철되었다. 그 후 후손들이 합호사(合湖祠)를 건립하여 춘추로 향사하다가, 1949년 전국 218개 향교의 동의를 얻어 합호서원을 부설하였다. 정면 3칸 측면 2칸의 맞배지붕 기와집으로 현재 연기유림회 주최로 매년 9월 12일 안향의 제삿날에 제사를 지낸다. 안향은 순흥(順興) 출신으로, 호는 회헌(晦軒), 시호는 문성공(文成公)이다. 1260년(고려 원종 원년) 문과에 급제하여 교서랑(校書郞)이 되고, 1270년 삼별초의 항쟁 때 강화에 억류되었다가 탈출한 뒤 감찰어사(監察御史)가 되었다. 1286년(충렬왕 12) 왕을 따라 원(元)나라에 가서 연경(燕京)에서 처음으로 《주자전서(朱子全書)》를 보고 필사하여 고려로 가지고 들어왔다. 이후 성리학 연구에 몰두, 고려 말기의 유학 진흥에 큰 공적을 남겼다."
